Name	Formula	SMILES	Mass	Source	ID
3-Amino-4-sulfanylbutane-1-sulfonic acid	C4H11NO3S2	NC(CS)CCS(O)(=O)=O	185.018035566	HMDB	HMDB0257610
2-Amino-3-carboxymuconic acid semialdehyde	C7H7NO5	N\C(C(O)=O)=C(\C=C/C=O)/C(O)=O	185.032422339	HMDB	HMDB0001330
2-Aminobicyclo[3.1.0]hexane-2,6-dicarboxylic acid	C8H11NO4	NC1(CCC2C(C12)C(O)=O)C(O)=O	185.068807838	HMDB	HMDB0244794
2-Hepteneoylglycine	C9H15NO3	CCCCC=CC(=O)C(N)C(O)=O	185.105193347	HMDB	HMDB0094728
Polihexanide	C8H19N5	CCCCCCNC(=N)NC(N)=N	185.164045632	HMDB	HMDB0245739
Dodecylamine	C12H27N	CCCCCCCCCCCCN	185.214349873	HMDB	HMDB0251571
mafenide	C7H10N2O2S	NCC1=CC=C(C=C1)S(N)(=O)=O	186.046298264	HMDB	HMDB0254296
alpha-AMINO-3-HYDROXY-5-METHYL-4-ISOXAZOLEPROPIONIC ACID	C7H10N2O4	CC1=C(CC(N)C(O)=O)C(=O)NO1	186.06405681	HMDB	HMDB0248356
2-Amino-2-(5-methyl-3-oxo-1,2-oxazol-4-yl)propanoic Acid	C7H10N2O4	CC1=C(C(=O)NO1)C(C)(N)C(O)=O	186.06405681	HMDB	HMDB0257684
Pyroglutamylglycine	C7H10N2O4	NC(C(O)=O)C(=O)C1CCC(O)=N1	186.064056818	HMDB	HMDB0061890
Alanylproline	C8H14N2O3	C[C@H](N)C(=O)N1CCC[C@H]1C(O)=O	186.100442319	HMDB	HMDB0028695
N-(1-Naphthyl)ethylenediamine	C12H14N2	NCCNC1=CC=CC2=CC=CC=C12	186.115698459	HMDB	HMDB0254982
1-(1-Naphthyl)ethylenediamine	C12H14N2	NCC(N)C1=CC=CC2=CC=CC=C12	186.115698459	HMDB	HMDB0255454
(1R,4R,5S,6R)-4-Amino-2-oxabicyclo[3.1.0]hexane-4,6-dicarboxylic acid	C7H9NO5	NC1(COC2C(C12)C(O)=O)C(O)=O	187.048072394	HMDB	HMDB0242337
6-Guanidino-2-oxocaproic acid	C7H13N3O3	NC(N)=NCCCCC(=O)C(O)=O	187.095691291	HMDB	HMDB0247067
3-Amino-Beta-Pinene	C10H18ClN	Cl.C=C1C(N)CC2CC1C2(C)C	187.112777256	MoNA	VF-NPL-QEHF025221
MLS000028731-01!1-ADAMANTANAMINE HYDROCHLORIDE	C10H18ClN	N[C@]1(C[C@@H]2C[C@H]3C[C@@H](C2)C1)C3.Cl	187.112777256	MoNA	CCMSLIB00000086021
Amantadine hydrochloride (Symmetrel)	C10H18ClN	C12(CC3CC(C1)CC(C2)(C3)N).Cl	187.112777256	MoNA	CCMSLIB00000078470
8-Amino-7-oxononanoic acid	C9H17NO3	C[C@H](N)C(=O)CCCCCC(O)=O	187.120843415	HMDB	HMDB0240687
N6-Ethanimidoyl-D-lysine	C8H17N3O2	CC(N)=NCCCCC(N)C(O)=O	187.132076799	HMDB	HMDB0249982
Leucine butyl ester	C10H21NO2	CCCCOC(=O)C(N)CC(C)C	187.157228912	MoNA	CCMSLIB00005723451
2-AMINO-3,7-DIMETHYL-6-OCTENE-1,3-DIOL	C10H21NO2	OCC(N)C(C)(O)CCC=C(C)C	187.157228912	MoNA	JP009818
3-(Octyloxy)propan-1-amine	C11H25NO	CCCCCCCCOCCCN	187.19361442	MoNA	LU053606
Glycylhydroxyproline	C7H12N2O4	NCC(=O)N1C[C@H](O)C[C@H]1C(O)=O	188.079706874	HMDB	HMDB0011173
gamma-Glutamylacetamide	C7H12N2O4	NC(CCC(=O)CC(N)=O)C(O)=O	188.079706874	HMDB	HMDB0252618
Makaluvamine I	[C10H10N3O]+	NC(C1=O)=CC2=[NH+]CCC3=CNC1=C23	188.08183836009076	MoNA	CCMSLIB00004679175
Leucylglycine	C8H16N2O3	O=C(O)CNC(=O)C(N)CC(C)C	188.116092372	MoNA	PR311064
N-acetyl-L-lysine	C8H16N2O3	O=C(O)C(N=C(O)C)CCCCN	188.116092372	MoNA	PM000999
Ne-acetyl-L-lysine	C8H16N2O3	O=C(O)C(N)CCCCN=C(O)C	188.116092372	MoNA	PM000953
N-ALPHA-ACETYL-LYSINE	C8H16N2O3	O=C(O)C(N=C(O)C)CCCCN	188.116092372	MoNA	MoNA038552
N-ALPHA-ACETYLLYSINE	C8H16N2O3	O=C(O)C(N=C(O)C)CCCCN	188.116092372	MoNA	MoNA024084
N2-Acetyl-lysine; LC-tDDA; CE40	C8H16N2O3	O=C(O)C(N=C(O)C)CCCCN	188.116092372	MoNA	MoNA017744
N2-Acetyl-lysine; LC-tDDA; CE30	C8H16N2O3	O=C(O)C(N=C(O)C)CCCCN	188.116092372	MoNA	MoNA017743
N2-Acetyl-lysine; LC-tDDA; CE20	C8H16N2O3	O=C(O)C(N=C(O)C)CCCCN	188.116092372	MoNA	MoNA017742
N2-Acetyl-lysine; LC-tDDA; CE10	C8H16N2O3	O=C(O)C(N=C(O)C)CCCCN	188.116092372	MoNA	MoNA017741
N6-Acetyl-lysine; LC-tDDA; CE40	C8H16N2O3	O=C(O)C(N)CCCCN=C(O)C	188.116092372	MoNA	MoNA017740
N6-Acetyl-lysine; LC-tDDA; CE30	C8H16N2O3	O=C(O)C(N)CCCCN=C(O)C	188.116092372	MoNA	MoNA017739
N6-Acetyl-lysine; LC-tDDA; CE20	C8H16N2O3	O=C(O)C(N)CCCCN=C(O)C	188.116092372	MoNA	MoNA017738
N6-Acetyl-lysine; LC-tDDA; CE10	C8H16N2O3	O=C(O)C(N)CCCCN=C(O)C	188.116092372	MoNA	MoNA017737
AC-LYS-OH	C8H16N2O3	O=C(O)C(N=C(O)C)CCCCN	188.116092372	MoNA	MoNA016649
N ALPHA-ACETYL-L-LYSINE	C8H16N2O3	O=C(O)C(N)CCCCN=C(O)C	188.116092372	MoNA	MoNA001940
Gly-Leu	C8H16N2O3	NCC(=O)N[C@@H](CC(C)C)C(O)=O	188.116092372	MoNA	KO003028
Ne-Acetyllysine	C8H16N2O3	CC(=O)NCCCC[C@H](N)C(O)=O	188.116092372	MoNA	KO002357
N-epsilon-Acetyllysine	C8H16N2O3	O=C(O)C(N)CCCCN=C(O)C	188.116092372	MoNA	FiehnHILIC002857
Gly-Ile	C8H16N2O3	O=C(O)C(N=C(O)CN)C(C)CC	188.116092372	MoNA	FiehnHILIC002736
Ala-Val	C8H16N2O3	O=C(O)C(N=C(O)C(N)C)C(C)C	188.116092372	MoNA	FiehnHILIC002579
NALPHA-ACETYL-L-LYSINE	C8H16N2O3	CC(=O)N[C@@H](CCCCN)C(=O)O	188.116092372	MoNA	EMBL-MCF_spec49442
Asparagine butyl ester	C8H16N2O3	CCCCOC(=O)C(N)CC(N)=O	188.116092372	MoNA	CCMSLIB00005723427
N-a-Acetyl-L-Lysine	C8H16N2O3	NCCCCC(NC(C)=O)C(O)=O	188.116092372	MoNA	OUF00397
N-acetyl-leucine	C8H16N2O3	O=C(O)C(N)CCCCN=C(O)C	188.116092372	MoNA	FiehnLib000009
N-alpha-Acetyl-L-lysine	C8H16N2O3	CC(=O)N[C@@H](CCCCN)C(O)=O	188.116092383	HMDB	HMDB0000446
Alanylvaline	C8H16N2O3	CC(C)[C@H](NC(=O)[C@H](C)N)C(O)=O	188.116092383	HMDB	HMDB0028700
Valylalanine	C8H16N2O3	CC(C)[C@H](N)C(=O)N[C@@H](C)C(O)=O	188.116092383	HMDB	HMDB0029120
alpha-Acetyllysine	C8H16N2O3	CC(=O)C(N)(CCCCN)C(O)=O	188.116092383	HMDB	HMDB0247927
N6-Acetyl-L-lysine	C8H16N2O3	CC(=O)NCCCC[C@H](N)C(O)=O	188.116092388	HMDB	HMDB0000206
Glycylleucine	C8H16N2O3	CC(C)C[C@H](NC(=O)CN)C(O)=O	188.116092388	HMDB	HMDB0000759
Glycyl-Isoleucine	C8H16N2O3	CCC(C)C(N=C(O)CN)C(O)=O	188.116092388	HMDB	HMDB0028844
Isoleucyl-Glycine	C8H16N2O3	CCC(C)C(N)C(=O)NCC(O)=O	188.116092388	HMDB	HMDB0028907
Leucyl-Glycine	C8H16N2O3	CC(C)CC(N)C(=O)NCC(O)=O	188.116092388	HMDB	HMDB0028929
HOMOARGININE	C7H16N4O2	O=C(O)C(N)CCCCNC(=N)N	188.127325752	MoNA	MoNA038767
Homoarginine; AIF; CE30; MS2Dec	C7H16N4O2	O=C(O)C(N)CCCCNC(=N)N	188.127325752	MoNA	MoNA019059
Homoarginine; AIF; CE10; MS2Dec	C7H16N4O2	O=C(O)C(N)CCCCNC(=N)N	188.127325752	MoNA	MoNA019058
Homoarginine; AIF; CE0; MS2Dec	C7H16N4O2	O=C(O)C(N)CCCCNC(=N)N	188.127325752	MoNA	MoNA019057
Homoarginine; AIF; CE30; CorrDec	C7H16N4O2	O=C(O)C(N)CCCCNC(=N)N	188.127325752	MoNA	MoNA019056
Homoarginine; AIF; CE10; CorrDec	C7H16N4O2	O=C(O)C(N)CCCCNC(=N)N	188.127325752	MoNA	MoNA019055
Homoarginine; AIF; CE0; CorrDec	C7H16N4O2	O=C(O)C(N)CCCCNC(=N)N	188.127325752	MoNA	MoNA019054
Arginine methyl ester	C7H16N4O2	O=C(OC)C(N)CCCNC(=N)N	188.127325752	MoNA	MoNA011430
Targinine	C7H16N4O2	O=C(O)C(N)CCCNC(=N)NC	188.127325752	MoNA	FiehnHILIC002344
Methylarginine	C7H16N4O2	CNC(=N)NCCCC(N)C(O)=O	188.127325771	HMDB	HMDB0249970
delta-N-Methylarginine	C7H16N4O2	CN(CCCC(N)C(O)=O)C(N)=N	188.127325771	HMDB	HMDB0250980
Methyl L-argininate	C7H16N4O2	COC(=O)C(N)CCCN=C(N)N	188.127325771	HMDB	HMDB0254596
N2-Methyl-L-arginine	C7H16N4O2	CNC(CCCN=C(N)N)C(O)=O	188.127325771	HMDB	HMDB0255294
(2S)-2-Amino-5-(diaminomethylideneamino)-4-methylpentanoic acid	C7H16N4O2	CC(CN=C(N)N)CC(N)C(O)=O	188.127325771	HMDB	HMDB0257656
Homo-L-arginine	C7H16N4O2	N[C@@H](CCCCNC(N)=N)C(O)=O	188.127325776	HMDB	HMDB0000670
L-Targinine	C7H16N4O2	CNC(=N)NCCC[C@H](N)C(O)=O	188.127325776	HMDB	HMDB0029416
2-(2-AMINO-2-METHYLPROPYL)INDOLE	C12H16N2	CC(C)(CC1=CC2=CC=CC=C2N1)N	188.131348512	MoNA	JP004394
3-(2-AMINOETHYL)-2,7-DIMETHYLINDOLE	C12H16N2	CC1=CC=CC2=C1NC(=C2CCN)C	188.131348512	MoNA	JP004322
3-(2-AMINOETHYL)-2,5-DIMETHYLINDOLE	C12H16N2	CC1=CC2=C(C=C1)NC(=C2CCN)C	188.131348512	MoNA	JP004321
3-(2-AMINOETHYL)-1,2-DIMETHYLINDOLE	C12H16N2	NCCc(c(C)1)c(c2)c(ccc2)n(C)1	188.131348512	MoNA	JP004320
NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE	C9H20N2O2	O=C([O-])C(N)CCCC[N+](C)(C)C	188.15247788	MoNA	MoNA038545
N,N,N-Trimethyl-lysine; AIF; CE30; MS2Dec	C9H20N2O2	O=C([O-])C(N)CCCC[N+](C)(C)C	188.15247788	MoNA	MoNA018483
N,N,N-Trimethyl-lysine; AIF; CE10; MS2Dec	C9H20N2O2	O=C([O-])C(N)CCCC[N+](C)(C)C	188.15247788	MoNA	MoNA018482
N,N,N-Trimethyl-lysine; AIF; CE0; MS2Dec	C9H20N2O2	O=C([O-])C(N)CCCC[N+](C)(C)C	188.15247788	MoNA	MoNA018481
N,N,N-Trimethyl-lysine; AIF; CE30; CorrDec	C9H20N2O2	O=C([O-])C(N)CCCC[N+](C)(C)C	188.15247788	MoNA	MoNA018480
N,N,N-Trimethyl-lysine; AIF; CE10; CorrDec	C9H20N2O2	O=C([O-])C(N)CCCC[N+](C)(C)C	188.15247788	MoNA	MoNA018479
N,N,N-Trimethyl-lysine; AIF; CE0; CorrDec	C9H20N2O2	O=C([O-])C(N)CCCC[N+](C)(C)C	188.15247788	MoNA	MoNA018478
DELTA-TRIMETHYLLYSINE	C9H20N2O2	O=C([O-])C(N)CCCC[N+](C)(C)C	188.15247788	MoNA	MoNA016691
NE,NE,NE-TRIMETHYLLYSINE	C9H20N2O2	O=C([O-])C(N)CCCC[N+](C)(C)C	188.15247788	MoNA	MoNA001904
NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE""""	C9H20N2O2	C[N+](C)(C)CCCCC(C(=O)[O-])N	188.15247788	MoNA	CCMSLIB00000578217
N-(3-Aminopropyl)-N-methylcarbamic acid tert-butyl ester	C9H20N2O2	CN(CCCN)C(=O)OC(C)(C)C	188.152477892	HMDB	HMDB0244680
HMBOA tetrahexose	C9H20N2O2	C[N+](C)(C)CCCCC(N)C([O-])=O	188.152477892	HMDB	HMDB0304556
N6,N6,N6-Trimethyl-L-lysine	C9H20N2O2	C[N+](C)(C)CCCC[C@H](N)C([O-])=O	188.152477894	HMDB	HMDB0001325
7,8-diaminopelargonate	C9H20N2O2	CC(N)C(N)CCCCCC(O)=O	188.152477894	HMDB	HMDB0304236
N-[2-[2-(2-Aminoethylamino)ethylamino]ethyl]acetamide	C8H20N4O	CC(=O)NCCNCCNCCN	188.16371128	HMDB	HMDB0244609
1-(2,3-Dichlorophenyl)ethanamine	C8H9Cl2N	CC(N)C1=C(Cl)C(Cl)=CC=C1	189.0112047	HMDB	HMDB0243784
Quisqualate	C5H7N3O5	N[C@H](C(O)=O)CN(O1)C(=O)NC(=O)1	189.038570324	MoNA	KO003951
QUISQUALIC ACID	C5H7N3O5	NC(CN1OC(=O)NC1=O)C(O)=O	189.038570337	HMDB	HMDB0257060
urea aspartate	C5H7N3O5	NC1CC(=O)ON(OC1=O)C(N)=O	189.038570337	HMDB	HMDB0259714
Gly-Gly-Gly	C6H11N3O4	O=C(O)CN=C(O)CN=C(O)CN	189.074955832	MoNA	FiehnHILIC002735
Asparaginylglycine	C6H11N3O4	N[C@@H](CC(N)=O)C(=O)NCC(O)=O	189.074955846	HMDB	HMDB0028731
Glycyl-Asparagine	C6H11N3O4	NCC(=O)NC(CC(N)=O)C(O)=O	189.074955855	HMDB	HMDB0028836
Glycylglycylglycine	C6H11N3O4	NC\C(O)=N\C\C(O)=N\CC(O)=O	189.074955855	HMDB	HMDB0029419
S-Prenyl-L-cysteine	C8H15NO2S	CC(C)=CCSCC(N)C(O)=O	189.082349419	HMDB	HMDB0012286
Amino adipic acid dimethyl ester	C8H15NO4	O=C(OC)CCCC(N)C(=O)OC	189.10010796	MoNA	MoNA017512
H-D-Asp(OtBu)-OH	C8H15NO4	CC(C)(C)OC(=O)CC(N)C(O)=O	189.100107967	HMDB	HMDB0253009
Homocitrulline	C7H15N3O3	N[C@@H](CCCCNC(N)=O)C(O)=O	189.111341361	HMDB	HMDB0000679
N-epsilon-trimethyllysine	[C9H21N2O2]+	O=C(O)C(N)CCCC[N+](C)(C)C	189.15975433209076	MoNA	FiehnLib000667
Phenol-formaldehyde, cross-linked, tetraethylenepentamine activated	C8H23N5	NCCNCCNCCNCCN	189.195345761	HMDB	HMDB0032465
L-beta-aspartyl-L-glycine	C6H10N2O5	NC(CC(=O)NCC(O)=O)C(O)=O	190.05897144	HMDB	HMDB0011165
Aspartyl-Glycine	C6H10N2O5	NC(CC(O)=O)C(=O)NCC(O)=O	190.05897144	HMDB	HMDB0028753
Glycyl-Aspartate	C6H10N2O5	NCC(=O)NC(CC(O)=O)C(O)=O	190.05897144	HMDB	HMDB0028837
DL-alpha,epsilon-Diaminopimelic acid	C7H14N2O4	C(CC(C(=O)O)N)CC(C(=O)O)N	190.095356928	MoNA	PT202030
2,6-DIAMINOHEPTANEDIOIC ACID	C7H14N2O4	O=C(O)C(N)CCCC(N)C(=O)O	190.095356928	MoNA	MoNA038706
DIAMINOPIMELATE	C7H14N2O4	O=C(O)C(N)CCCC(N)C(=O)O	190.095356928	MoNA	MoNA024180
2,6-diaminopimelic acid	C7H14N2O4	C(CC(C(=O)O)N)CC(C(=O)O)N	190.095356928	MoNA	MoNA010758
LL-2,6-DIAMINOHEPTANEDIOATE	C7H14N2O4	O=C(O)C(N)CCCC(N)C(=O)O	190.095356928	MoNA	MoNA002309
LL-2,6-DIAMINOHEPTANEDIOATE""""	C7H14N2O4	C(CC(C(=O)O)N)CC(C(=O)O)N	190.095356928	MoNA	CCMSLIB00000578156
D,L-alpha,epsilon-Diaminopimelic acid	C7H14N2O4	OC(=O)C(N)CCCC(N)C(O)=O	190.095356928	MoNA	PR010145
DL-a,d-Diaminopimelate	C7H14N2O4	OC(=O)C(N)CCCC(N)C(O)=O	190.095356928	MoNA	OUF00205
DL-2,6-Diaminopimelic acid	C7H14N2O4	OC(=O)[C@@H](N)CCC[C@H](N)C(O)=O	190.095356928	MoNA	KZ000094
DL-a,d-Diaminopimelic acid	C7H14N2O4	OC(=O)[C@H](N)CCC[C@H](N)C(O)=O	190.095356928	MoNA	GLS00101
meso-A2pm	C7H14N2O4	O=C(O)C(N)CCCC(N)C(=O)O	190.095356928	MoNA	FiehnLib000163
Alanylthreonine	C7H14N2O4	C[C@@H](O)[C@H](NC(=O)[C@H](C)N)C(O)=O	190.095356939	HMDB	HMDB0028697
Threonylalanine	C7H14N2O4	C[C@@H](O)[C@H](N)C(=O)N[C@@H](C)C(O)=O	190.095356939	HMDB	HMDB0029054
(2R,6S)-2,6-Diaminoheptanedioic acid	C7H14N2O4	NC(CCCC(N)C(O)=O)C(O)=O	190.095356939	HMDB	HMDB0242532
Diaminopimelic acid	C7H14N2O4	N[C@@H](CCC[C@H](N)C(O)=O)C(O)=O	190.095356946	HMDB	HMDB0001370
2-Amino-4-[(2-hydroxy-1-oxopropyl)amino]butanoic acid	C7H14N2O4	CC(O)C(=O)NCC[C@H](N)C(O)=O	190.095356946	HMDB	HMDB0031412
N-(gamma-Glutamyl)ethanolamine	C7H14N2O4	NC(CCC(=O)NCCO)C(O)=O	190.095356946	HMDB	HMDB0039222
(2S)-5-(Diaminomethylideneamino)-2-(hydroxyamino)pentanoic Acid	C6H14N4O3	NC(N)=NCCCC(NO)C(O)=O	190.106590327	HMDB	HMDB0257593
(Carbamoylamino) (2R)-2,5-diaminopentanoate	C6H14N4O3	NCCCC(N)C(=O)ONC(N)=O	190.106590327	HMDB	HMDB0257678
L-erythro-4-Hydroxyarginine	C6H14N4O3	NC(CC(O)CNC(N)=N)C(O)=O	190.106590334	HMDB	HMDB0034326
Mexamine	C11H14N2O	O(C=1C=CC=2NC=C(C2C1)CCN)C	190.110613068	MoNA	FiehnLib000677
1H-Indol-5-ol, 3-(2-amino-1-methylethyl)-	C11H14N2O	CC(CN)C1=CNC2=C1C=C(O)C=C2	190.110613079	HMDB	HMDB0244888
beta-Amino-1H-indole-3-propanol	C11H14N2O	NC(CO)CC1=CNC2=CC=CC=C12	190.110613079	HMDB	HMDB0244977
2-Methyl-5-hydroxytryptamine	C11H14N2O	CC1=C(CCN)C2=C(N1)C=CC(O)=C2	190.110613079	HMDB	HMDB0245222
4,4'-Dimethylaminorex	C11H14N2O	CC1N=C(N)OC1C1=CC=C(C)C=C1	190.110613079	HMDB	HMDB0246604
alpha-Methyl-5-HT	C11H14N2O	CC(N)CC1=CNC2=C1C=C(O)C=C2	190.110613079	HMDB	HMDB0248230
5-Methoxytryptamine	C11H14N2O	COC1=CC2=C(NC=C2CCN)C=C1	190.11061308	HMDB	HMDB0004095
g-Carboxyglutamic acid	C6H9NO6	O=C(O)C(N)CC(C(=O)O)C(=O)O	191.042987008	MoNA	PM001000
gamma-Carboxyglutamic acid	C6H9NO6	NC(CC(C(O)=O)C(O)=O)C(O)=O	191.042987025	HMDB	HMDB0041900
O-Oxalylhomoserine	C6H9NO6	NC(CCOC(=O)C(O)=O)C(O)=O	191.042987025	HMDB	HMDB0302143
L-Thiocitrulline	C6H13N3O2S	C(CC(C(=O)O)N)CNC(=S)N	191.072847656	MoNA	BML81638
Methionine propyl ester	C8H17NO2S	CCCOC(=O)C(N)CCSC	191.097999784	MoNA	CCMSLIB00005723430
D,L-Buthionine	C8H17NO2S	CCCCSCCC(N)C(O)=O	191.097999965	HMDB	HMDB0250809
Thiostatin	C8H17NO2S	CC(C)CC(N)C(O)CC(S)=O	191.097999965	HMDB	HMDB0259033
4-Hydroxydebrisoquin	C10H13N3O	NC(=N)N(C1)Cc(c2)c(ccc2)C(O)1	191.105862036	MoNA	WA002895
4-Hydroxydebrisoquine	C10H13N3O	NC(=N)N1CC(O)C2=C(C1)C=CC=C2	191.105862053	HMDB	HMDB0006468
3-AMINOPROPYLMETHYLDIETHOXYSILANE	C8H21NO2Si	NCCC[Si](C)(OCC)OCC	191.134155442	MoNA	JP005428
8-methanesulfinyloctan-1-amine	C9H21NOS	CS(=O)CCCCCCCCN	191.134385292	MoNA	PR310896
N-[Bis(3-aminopropyl)amino]-N-hydroxynitrous amide	C6H17N5O2	NCCCN(CCCN)[N+]([O-])=NO	191.138224807	HMDB	HMDB0251614
Cysteinyl-Alanine	C6H12N2O3S	CC(NC(=O)C(N)CS)C(O)=O	192.05686295	HMDB	HMDB0028768
Alanylcysteine	C6H12N2O3S	C[C@H](N)C(=O)N[C@@H](CS)C(O)=O	192.056863428	HMDB	HMDB0028684
Serylserine	C6H12N2O5	N[C@@H](CO)C(=O)N[C@@H](CO)C(O)=O	192.074621494	HMDB	HMDB0029048
Arginine chloride	C6H13ClN4O	NC(CCCN=C(N)N)C(Cl)=O	192.0777888	HMDB	HMDB0248582
Aminobutyl benzamide	C11H16N2O	NCCCCNC(=O)C1=CC=CC=C1	192.126263132	MoNA	PR310796
Tocainide	C11H16N2O	CC(N)C(=O)NC1=C(C)C=CC=C1C	192.126263144	HMDB	HMDB0015189
Amiflamina	C12H20N2	CC(N)CC1=C(C)C=C(C=C1)N(C)C	192.162648652	HMDB	HMDB0248301
Hydroxypropylcellulose	C12H20N2	CCC(N)C1=C(C)C=C(C=C1)N(C)C	192.162648652	HMDB	HMDB0252283
S-(Allylthio)-L-cysteine	C6H11NO2S2	NC(CSSCC=C)C(O)=O	193.023119981	HMDB	HMDB0038669
S-Allylmercaptocysteine	C6H11NO2S2	N[C@@H](CSSCC=C)C(O)=O	193.023119981	HMDB	HMDB0302210
trans-S-(1-Propenyl)-cysteine disulfide	C6H11NO2S2	C\C=C\SSC[C@H](N)C(O)=O	193.023119981	HMDB	HMDB0302218
S-(2-Carboxyethyl)-L-cysteine	C6H11NO4S	NC(CSCCC(O)=O)C(O)=O	193.040879012	HMDB	HMDB0246645
S-Butylcysteine sulfoxide	C7H15NO3S	CCCCS(=O)C[C@H](N)C(O)=O	193.077264041	HMDB	HMDB0302178
Ethyl L-phenylalanate	C11H15NO2	CCOC(=O)C(N)CC1=CC=CC=C1	193.110278727	HMDB	HMDB0252046
1-(2,4,6-TRIMETHYLPHENOXY)-2-AMINOPROPANE	C12H19NO	CC(N)COc(c(C)1)c(C)cc(C)c1	193.146664228	MoNA	JP007992
1-(2,4,6-Trimethylphenoxy)propan-2-amine	C12H19NO	CC(N)COC1=C(C)C=C(C)C=C1C	193.146664236	HMDB	HMDB0246512
3,5,7-Trimethyl-1-adamantylamine	C13H23N	CC12CC3(C)CC(C)(C1)CC(N)(C2)C3	193.183049745	HMDB	HMDB0246664
(E)-2-Amino-5-phosphonopent-3-enoic acid	C5H10NO5P	NC(C=CCP(O)(O)=O)C(O)=O	195.029659424	HMDB	HMDB0244997
Dopaquinone	C9H9NO4	N[C@@H](CC1=CC(=O)C(=O)C=C1)C(O)=O	195.053157781	HMDB	HMDB0001229
4-Carboxyphenylglycine	C9H9NO4	NC(C(O)=O)C1=CC=C(C=C1)C(O)=O	195.053157781	HMDB	HMDB0002016
L-Dopaquinone	C9H9NO4	NC(CC1=CC(=O)C(=O)C=C1)C(O)=O	195.053157781	HMDB	HMDB0039119
2-((3-Aminopyridin-2-yl)methylene)hydrazinecarbothioamide	C7H9N5S	NC(=S)NN=CC1=C(N)C=CC=N1	195.057866484	HMDB	HMDB0244625
Glucosaminic Acid	C6H13NO6	O=C(O)C(N)C(O)C(O)C(O)CO	195.074287136	MoNA	VF-NPL-LTQ006544
GLUCOSAMINATE	C6H13NO6	O=C(O)C(N)C(O)C(O)C(O)CO	195.074287136	MoNA	MoNA024242
D-GLUCOSAMINATE	C6H13NO6	O=C(O)C(N)C(O)C(O)C(O)CO	195.074287136	MoNA	MoNA016686
2-Amino-2-deoxy-D-gluconic acid	C6H13NO6	NC(C(O)C(O)C(O)CO)C(O)=O	195.074287143	HMDB	HMDB0250755
L-beta-homotyrosine-HCl	C10H13NO3	C1=CC(=CC=C1CC(CC(=O)O)N)O	195.089543276	MoNA	PT206160
L-beta-Homotyrosine	C10H13NO3	OC(=O)CC(N)Cc(c1)ccc(O)c1	195.089543276	MoNA	PR100720
Tyrosine methyl  ester	C10H13NO3	COC(=O)C(N)Cc(c1)ccc(O)c1	195.089543276	MoNA	KO004151
Methyltyrosinate	C10H13NO3	O=C(OC)C(N)CC1=CC=C(O)C=C1	195.089543276	MoNA	FiehnHILIC002099
tyrosine methyl ester	C10H13NO3	O=C(OC)C(N)CC1=CC=C(O)C=C1	195.089543276	MoNA	FiehnLib000723
Racemetirosine	C10H13NO3	CC(N)(CC1=CC=C(O)C=C1)C(O)=O	195.089543283	HMDB	HMDB0247174
alpha-Methyl-m-tyrosine	C10H13NO3	CC(N)(CC1=CC(O)=CC=C1)C(O)=O	195.089543283	HMDB	HMDB0248232
3-Amino-2-hydroxy-4-phenylbutanoic acid	C10H13NO3	NC(CC1=CC=CC=C1)C(O)C(O)=O	195.089543283	HMDB	HMDB0256443
5-[(2R)-2-Aminopropyl]-2-hydroxybenzoic acid	C10H13NO3	CC(N)CC1=CC(C(O)=O)=C(O)C=C1	195.089543283	HMDB	HMDB0257825
2-[(2R)-2-Aminopropyl]-5-hydroxybenzoic acid	C10H13NO3	CC(N)CC1=C(C=C(O)C=C1)C(O)=O	195.089543283	HMDB	HMDB0257865
Metyrosine	C10H13NO3	C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O	195.089543287	HMDB	HMDB0014903
Tyrosine methylester	C10H13NO3	COC(=O)[C@@H](N)CC1=CC=C(O)C=C1	195.089543287	HMDB	HMDB0029217
2,5-Dimethoxy amphetamine	C11H17NO2	COc(c1)cc(CC([H])(C)N)c(OC)c1	195.125928784	MoNA	WA002880
2,5-DIMETHOXY-ALPHA-METHYL-BENZENEETHANAMINE	C11H17NO2	COc(c1)cc(CC(C)N)c(OC)c1	195.125928784	MoNA	JP002804
Desoxy	C11H17NO2	COC1=CC(CCN)=CC(OC)=C1C	195.125928791	HMDB	HMDB0247155
[3-(2-Aminopropyl)-6-methylidenecyclohexa-1,3-dien-1-yl]methanediol	C11H17NO2	CC(N)CC1=CCC(=C)C(=C1)C(O)O	195.125928791	HMDB	HMDB0257571
2-hydroxymexiletine	C11H17NO2	CC(N)COC1=C(C)C=CC=C1CO	195.125928793	HMDB	HMDB0060953
p-hydroxymexiletine	C11H17NO2	CC(N)COC1=C(C)C=C(O)C=C1C	195.125928793	HMDB	HMDB0060954
1-Amino-3-hydroxymethyl-5-methyl-adamantane	C12H21NO	CC12CC3CC(N)(C1)CC(CO)(C3)C2	195.162314299	HMDB	HMDB0060703
3-Amino-1-hydroxy-5,7-dimethyl-adamantane	C12H21NO	CC12CC3(C)CC(N)(C1)CC(O)(C2)C3	195.162314299	HMDB	HMDB0060738
